,3SsnPorch,BedroomAbvGr,BsmtFullBath,BsmtHalfBath,BsmtUnfSF,CentralAir,EnclosedPorch,Fence,FullBath,Functional,GrLivArea,HalfBath,HeatingQC,KitchenAbvGr,LotArea,LowQualFinSF,MiscVal,OpenPorchSF,PavedDrive,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,Zoning_Rating,Neighborhood_Rating,Cond_Artery,Cond_Feedr,Cond_Norm,Cond_RRNn,Cond_RRAn,Cond_PosN,Cond_PosA,Cond_RRNe,Cond_RRAe,BH_2FmCon,BH_Duplx,BH_TwnhsI,BH_TwnhsE,BH_1.5Fin,BH_1Story,BH_2.5Unf,BH_2Story,BH_SFoyer,Overall_Score,Building_Age,Remod_Age,Ext_AsbShng,Ext_AsphShn,Ext_BrkComm,Ext_BrkFace,Ext_CBlock,Ext_CemntBd,Ext_HdBoard,Ext_ImStcc,Ext_MetalSd,Ext_Other,Ext_Plywood,Ext_Stone,Ext_Stcco,Ext_VinylSd,Ext_Wd Sdng,Ext_WdShing,MasVnr_Rating,Exter_Rating,Bsmt_Rating,BsmtFin_Rating,Fireplace_Rating,Garage_Rating,Pool_Rating,1,2,3,4,5,6,7,8,9,10,11,12,2006,2007,2008,2009,2010,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,SaleType_COD,SaleType_Con,SaleType_Deed,SaleType_New,SaleType_Oth,Street_Grvl,Street_Pave
1470,0,2,1.0,0.0,354.0,1,0,0,2,10,1337,0,10,1,5858,0,0,68,2,0,5,1405.0,203,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,11,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,35,10510.0,3,127.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1471,0,2,0.0,0.0,327.0,1,0,0,1,10,987,1,5,1,1680,0,0,0,2,0,5,483.0,275,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,39,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,504,25,25,1092.0,0,33.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1
1472,0,3,0.0,0.0,225.0,1,0,0,1,10,1092,1,5,1,1680,0,0,0,2,0,6,525.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,25,39,39,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,492,25,25,2100.0,0,40.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1473,0,3,0.0,0.0,341.0,1,0,0,2,10,1456,1,5,1,2280,0,0,0,2,0,6,855.0,173,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,36,35,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,25,3598.0,5,55.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1474,0,2,0.0,0.0,836.0,1,0,0,1,10,836,0,10,1,2280,0,0,30,2,0,4,836.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,42,35,35,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25,35,0.0,0,38.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1475,0,3,0.0,0.0,1590.0,1,0,0,2,10,2334,1,10,1,12858,0,0,133,2,0,10,1590.0,144,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,324,50,50,0.0,7,187.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1476,0,3,0.0,0.0,1544.0,1,0,0,2,10,1544,0,10,1,12883,0,0,35,2,0,7,1544.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,512,35,35,0.0,0,151.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1477,0,3,0.0,0.0,1588.0,1,0,0,2,10,1698,0,10,1,11520,0,0,74,2,0,7,1698.0,192,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,45,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,615,35,50,1100.0,7,182.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1478,0,3,0.0,0.0,1794.0,1,0,0,2,10,1822,0,10,1,14122,0,0,119,2,0,8,1822.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,240,35,50,280.0,7,118.65,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1479,0,3,1.0,0.0,1473.0,1,0,0,2,10,2696,1,10,1,14300,0,0,150,2,0,10,2846.0,220,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,45,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1095,50,85,13730.0,14,239.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
1480,0,3,1.0,0.0,1093.0,1,0,0,2,10,2250,1,10,1,13650,0,0,130,2,0,7,1671.0,238,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232,35,70,5780.0,10,189.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1481,0,2,0.0,0.0,1346.0,1,0,0,2,10,1370,0,10,1,7132,0,0,49,2,0,6,1370.0,120,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,40,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,356,35,35,240.0,7,84.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1482,0,3,0.0,0.0,1324.0,1,0,0,2,10,1324,0,10,1,18494,0,0,23,2,0,6,1324.0,36,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,0.0,0,107.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1483,0,2,0.0,0.0,1129.0,1,0,0,2,10,1145,0,10,1,3203,0,0,116,2,0,6,1145.0,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,35,35,160.0,0,109.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1484,0,3,1.0,0.0,58.0,1,0,0,2,10,1374,1,10,1,13300,0,0,0,2,0,7,384.0,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,3260.0,7,100.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1485,0,3,0.0,0.0,847.0,1,0,0,2,10,1733,1,10,1,8577,0,0,48,2,0,7,847.0,144,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,0.0,7,108.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1486,0,4,0.0,0.0,1629.0,1,0,0,2,10,2475,1,10,1,17433,0,0,172,2,256,7,1629.0,23,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,114,35,50,0.0,5,240.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1487,0,2,0.0,0.0,1595.0,1,0,0,2,10,1595,0,10,1,8987,0,0,0,2,0,6,1595.0,144,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,40,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,226,35,35,0.0,7,154.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1488,0,2,0.0,0.0,1218.0,1,0,0,2,10,1218,0,10,1,9215,0,0,136,2,0,4,1218.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,0.0,0,118.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1489,0,2,1.0,0.0,54.0,1,0,0,2,10,1468,0,10,1,10440,0,0,102,2,216,6,1468.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,50,14140.0,7,132.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1490,0,3,0.0,0.0,831.0,1,0,0,2,10,1659,1,10,1,11920,0,0,68,2,0,8,831.0,144,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,122,35,35,0.0,0,84.7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1491,0,2,0.0,0.0,816.0,0,80,0,1,10,1012,0,5,1,9800,0,0,0,2,0,5,816.0,121,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,90,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,25,0.0,0,53.625,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
1492,0,3,1.0,0.0,223.0,1,186,10,2,10,1494,0,10,1,15410,0,0,0,2,0,7,1208.0,296,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,36,36,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,250,35,60,9220.0,6,115.25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1493,0,4,1.0,0.0,0.0,1,0,0,2,10,2349,1,10,1,13143,0,0,130,2,0,9,1231.0,32,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,17,17,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,504,35,35,10560.0,5,133.35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1494,0,4,1.0,0.0,261.0,1,0,0,2,10,2225,1,10,1,11134,0,0,30,2,0,7,1390.0,198,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,18,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,180,35,35,11290.0,5,124.775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1495,0,2,1.0,0.0,190.0,1,0,0,2,10,1488,0,10,1,4835,0,0,50,2,0,6,1488.0,168,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,35,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,50,12980.0,7,126.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1496,0,2,0.0,0.0,840.0,1,0,0,2,10,1680,1,10,1,3515,0,0,111,2,0,3,840.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,35,35,0.0,0,102.9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1497,0,2,0.0,0.0,320.0,1,0,0,2,10,1200,1,10,1,3215,0,0,172,2,0,4,600.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,35,6,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120,35,35,2800.0,0,84.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1498,0,2,1.0,0.0,190.0,1,0,0,2,10,1200,1,10,1,2544,0,0,172,2,0,4,600.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,35,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,35,3974.0,0,84.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1499,0,2,1.0,0.0,224.0,1,0,0,2,10,1236,1,10,1,2544,0,0,166,2,0,4,600.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,30,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,216,35,35,3760.0,0,84.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1500,0,2,1.0,0.0,290.0,1,0,0,2,10,1512,1,10,1,2980,0,0,32,2,0,5,756.0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,30,10,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1159,35,35,4660.0,0,55.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
