Id,SalePrice
1590,134919.87478558495
1591,90302.52860360403
1592,113444.7807465458
1593,131917.62378039636
1594,132177.94872136507
1595,104394.80754205267
1596,219098.6551917109
1597,192308.43492295293
1598,223460.360469827
1599,169074.58724855565
1600,157489.2969872197
1601,72226.10259731318
1602,116435.66244591962
1603,72745.27414128874
1604,258667.00584437946
1605,239933.11197279237
1606,168975.2280102088
1607,182145.98065991417
1608,211125.16222306472
1609,178551.5163180028
1610,147510.507015463
1611,135341.00437840426
1612,170149.68067107155
1613,168887.5747494031
1614,127013.7036544644
1615,91734.19613199131
1616,78939.95510171459
1617,96506.43694019366
1618,130974.96338404171
1619,145745.9616759877
1620,160087.7960570083
1621,132472.26443746313
1622,148225.18332929045
1623,253779.08330735067
1624,206266.27700858333
1625,119355.87166870483
1626,171262.81382334977
1627,190034.40776419346
1628,280629.8453989338
1629,178472.39369481482
1630,352719.5515774526
1631,222203.94518307867
1632,233779.85997436612
1633,177590.02546087652
1634,185675.50474516183
1635,175385.93720269462
1636,155407.87271640863
1637,197370.0536283716
1638,177052.067629314
1639,189972.32224495677
1640,253058.4565070107
1641,178132.37955199866
1642,242460.43985402756
1643,215155.59723835837
1644,236311.77352371006
1645,213684.61241200884
1646,162389.97048682143
1647,158763.2910626261
1648,131866.12697275638
1649,143286.33185805523
1650,116159.05080120082
1651,124372.49062130871
1652,102257.75440062511
1653,104889.88758864114
1654,148476.01035857628
1655,137253.9737801087
1656,139860.31263402782
1657,148427.8807184984
1658,148330.75288282282
1659,128433.56316442371
1660,154998.5674991796
1661,416074.5894797331
1662,407942.49322334875
1663,367460.9085799795
1664,513476.5558735962
1665,305278.9822756888
1666,325529.9419594739
1667,389008.2029255304
1668,353634.5007528045
1669,306094.100499155
1670,341557.5419166782
1671,262834.00808542856
1672,430936.7114690027
1673,291374.67622712685
1674,243431.1640584845
1675,196114.96113571816
1676,193410.3706749164
1677,215065.1439139777
1678,454428.2866459014
1679,387649.3025568779
1680,320094.75180684234
1681,245414.88583277588
1682,316728.0646435168
1683,192733.54661053815
1684,174600.79029377754
1685,174993.2169106884
1686,174125.07478316606
1687,174923.641286839
1688,188414.29327590522
1689,195830.80609116252
1690,200871.52724173552
1691,191435.8823102226
1692,260108.83669109538
1693,165162.79148367708
1694,185350.18434187412
1695,171998.419234045
1696,261771.47381869613
1697,178436.4507920006
1698,352946.08100643475
1699,325666.97066511464
1700,263056.94040808716
1701,275763.3625369527
1702,233129.08454039585
1703,235694.81741362732
1704,275295.2341910442
1705,241656.2895751326
1706,299296.9567780481
1707,208110.78990590537
1708,201167.39797313843
1709,260735.6558587466
1710,220880.68699591834
1711,270402.05194705795
1712,254076.20080972035
1713,274616.7162615389
1714,219547.43744538585
1715,207992.56614610585
1716,179856.73763599875
1717,178096.07660886855
1718,133327.8150443074
1719,205010.62504331864
1720,237876.70081805222
1721,161400.01135582896
1722,121042.25804961998
1723,153075.51359218988
1724,201129.9509939165
1725,238016.49799516372
1726,182458.07958823943
1727,146985.64203869033
1728,176680.53842267866
1729,166711.8374834611
1730,163891.00351255972
1731,121723.29193684053
1732,130204.04460880454
1733,114427.68755659164
1734,122899.8313404023
1735,132393.57487201566
1736,112179.10637806833
1737,303422.57747538877
1738,253857.87526684854
1739,258875.20977555186
1740,210427.55346394502
1741,188768.1253358842
1742,168781.07022174724
1743,180842.18155368208
1744,312844.5563292055
1745,207935.392771872
1746,185384.61700664563
1747,209493.07994925455
1748,226862.72197175087
1749,141470.02279244212
1750,122439.56796689087
1751,254805.28513482155
1752,119332.18658668743
1753,148347.509887035
1754,197040.0292397097
1755,156161.60290133738
1756,134511.73444223532
1757,122748.13323364081
1758,145221.09323998378
1759,151990.24700580645
1760,165032.68978520008
1761,140158.2924556
1762,181048.44400429825
1763,179826.5358306868
1764,113629.69928032772
1765,163542.87362428
1766,196088.5694085174
1767,223550.02609874596
1768,140381.0612569558
1769,170977.1616311828
1770,158078.64807033938
1771,121606.13913326783
1772,128818.85270818844
1773,127173.63000254812
1774,140334.6821037064
1775,145750.12454913542
1776,128106.91068480587
1777,110280.5391063065
1778,140455.95575500384
1779,121709.4355890992
1780,175550.06130699924
1781,123954.7455204313
1782,92260.1920706894
1783,143167.20987082817
1784,108516.84673975444
1785,124394.31440451683
1786,149300.25638710606
1787,165611.05232967497
1788,67422.3141382242
1789,102542.23030359547
1790,83296.36596571434
1791,197412.76375338915
1792,156899.57305540706
1793,129332.26159755686
1794,159697.694960339
1795,129019.89827055855
1796,133665.1357864454
1797,118418.98558688349
1798,123721.18614039556
1799,111604.6974529267
1800,126288.42196492403
1801,125067.13263576277
1802,141886.88489120168
1803,148183.96785186918
1804,136744.67946567212
1805,140280.00075152022
1806,128317.86177795612
1807,134676.09271750547
1808,118812.3261570404
1809,117001.2623011125
1810,132150.61332991626
1811,86359.12552497757
1812,93870.7628466876
1813,119724.68322432671
1814,98641.37219502122
1815,61693.346083363154
1816,102937.64156044753
1817,100483.00440191048
1818,136475.09420797726
1819,132418.65386889447
1820,57325.28686216372
1821,121342.73555395489
1822,150516.25984610117
1823,44408.18398289908
1824,127326.26199765898
1825,139558.64012908575
1826,104830.43426152076
1827,99392.71024714242
1828,131505.65879716468
1829,125695.38450542091
1830,135718.63311079625
1831,137316.28724271018
1832,77596.0887937291
1833,139090.1402146318
1834,118690.7283446191
1835,111213.62271811413
1836,121810.86301490216
1837,84694.60080359163
1838,117938.37282715696
1839,113218.68327101099
1840,132696.99434826637
1841,132475.54402667496
1842,94663.24190669211
1843,127108.16233591465
1844,145237.22977056794
1845,142183.6291010973
1846,152951.46898808266
1847,162247.74360591866
1848,58020.001693611266
1849,110189.6974741579
1850,114998.33973238163
1851,142085.89913692683
1852,127483.8067033719
1853,121125.96323932428
1854,155474.7061018522
1855,141047.3301757416
1856,224490.00032791248
1857,127802.44719790854
1858,138530.0363773731
1859,119366.37642536151
1860,143472.50673109887
1861,119333.00541588798
1862,339560.59371336194
1863,321661.3017916282
1864,321681.04998001363
1865,332279.28438705514
1866,324794.0207408097
1867,225153.2155965936
1868,276436.26379871386
1869,206903.59593642195
1870,220043.82196682395
1871,252176.78665251986
1872,173147.4873921222
1873,234862.3879619197
1874,157098.10232752786
1875,191485.17161769315
1876,200633.17330224742
1877,205205.1148908483
1878,205599.99366949522
1879,127744.1321006446
1880,134052.70330428667
1881,241215.2864931072
1882,240680.65403667325
1883,183784.4690604166
1884,200197.27576240897
1885,224847.3999605254
1886,277509.5172182483
1887,213026.6352800905
1888,268750.22642480023
1889,167931.4683351514
1890,114867.68359650193
1891,131438.307705141
1892,97273.1768521605
1893,124412.59426470641
1894,119176.4432216885
1895,125736.58628596357
1896,123246.11111215282
1897,115461.42492743174
1898,112178.65084978979
1899,168192.5067267578
1900,163638.78771759177
1901,168131.07748755687
1902,153306.70716433765
1903,234669.84753426147
1904,148054.99125595953
1905,203212.22572693284
1906,152970.76250352524
1907,196713.9944121846
1908,115858.61605313231
1909,140404.96593053057
1910,124743.25071281719
1911,222339.06466953902
1912,331239.17277782265
1913,142663.0874073307
1914,62268.439263931614
1915,294446.0664054863
1916,66954.37660133358
1917,234310.88775524453
1918,144984.9313356039
1919,170974.02339141947
1920,152538.25875835383
1921,352677.15364082064
1922,297578.1559315409
1923,235119.71531409278
1924,222651.45468091883
1925,193231.37153883633
1926,352148.76825540105
1927,130247.07266741245
1928,155077.04215205126
1929,123695.3001388614
1930,130403.68542525375
1931,139914.18149462304
1932,136517.56182636268
1933,185773.0892054397
1934,181724.9497203679
1935,169728.804664172
1936,192381.47686709827
1937,180258.2103632028
1938,163837.77804842615
1939,237733.8666962666
1940,193867.17476459674
1941,169883.84871802764
1942,176559.11329528136
1943,219602.59866821763
1944,367708.4097194889
1945,384622.2774966084
1946,129436.4798590525
1947,214936.77902459714
1948,164612.1418342096
1949,238842.6426033293
1950,190093.17603257412
1951,232435.57158127215
1952,204405.2367056531
1953,164169.55726272057
1954,181329.4141859844
1955,134384.69699833638
1956,324751.45205474156
1957,149316.9663136258
1958,299787.2678355882
1959,146723.3478840413
1960,115128.69277127249
1961,124643.20101221986
1962,100135.64733560382
1963,109345.10881996666
1964,104577.04857471374
1965,147343.25182995346
1966,137450.97762729536
1967,288657.9592014141
1968,429474.47141339304
1969,372901.1778181789
1970,414997.6250156198
1971,483541.90935671283
1972,373118.22227124707
1973,277707.58172638365
1974,340522.8668043797
1975,521375.014243312
1976,274584.48702076037
1977,353015.20959356136
1978,353586.8204713041
1979,314892.65742267366
1980,199637.6730767931
1981,331056.5377888962
1982,222970.61673184155
1983,210479.56968904784
1984,173956.46563389382
1985,229734.8754917278
1986,204774.00745707733
1987,192347.30796875988
1988,175448.06927002058
1989,192822.70392922824
1990,209538.0756032856
1991,232066.6426281698
1992,213518.6917354448
1993,170430.86124038586
1994,224383.36001228946
1995,183869.8296643711
1996,249699.18839030375
1997,317814.31569289917
1998,301378.5152714192
1999,291824.1210895585
2000,333223.71990806004
2001,289140.064958139
2002,233706.57075065796
2003,250857.4517126429
2004,286655.0626661006
2005,223426.98113054055
2006,222224.08698723654
2007,247125.17846383795
2008,211940.59117237388
2009,195193.97249303805
2010,192577.14899734154
2011,137170.2617649359
2012,173348.93491474152
2013,173666.8601869997
2014,179348.3126298518
2015,199284.1858186001
2016,189436.8309492929
2017,187842.59184392076
2018,122361.50512703782
2019,136383.83988886682
2020,101398.76351669886
2021,104479.99689191181
2022,173057.27347865963
2023,136386.67761727437
2024,291966.13763039623
2025,374480.49710592435
2026,179864.54983684584
2027,165538.1696191279
2028,154107.11177188647
2029,166424.31436049676
2030,263567.55067559256
2031,236201.43958542193
2032,253214.55450155557
2033,253125.21134589644
2034,176575.17034342478
2035,223232.78022618443
2036,200547.06603848428
2037,210929.10132318872
2038,339479.36728327663
2039,219194.69831103532
2040,275820.9292463045
2041,278472.40972573636
2042,211713.75981510073
2043,180042.9148651211
2044,176224.06601023665
2045,215216.10781856542
2046,148133.00512440334
2047,140771.41407571538
2048,144136.05639425758
2049,145527.4870148592
2050,169867.5460073649
2051,108852.93389187862
2052,123851.02961354631
2053,150541.34136576208
2054,97655.62024950545
2055,147704.08408221308
2056,149355.22113729749
2057,112344.31539821932
2058,205892.58293873642
2059,128813.5444995715
2060,175870.80489751615
2061,171807.57736983753
2062,126365.21161346156
2063,118588.19595790777
2064,132504.2074555986
2065,114519.61351094423
2066,158338.4722366803
2067,115274.262864426
2068,144575.9401514408
2069,89192.92948082034
2070,119614.79150506003
2071,106154.11791983007
2072,139737.459780164
2073,130498.43977988878
2074,182938.20654903047
2075,148739.72119769722
2076,119188.5911175748
2077,152847.23265683235
2078,123997.80238701303
2079,132440.9208098545
2080,118810.99577842036
2081,127972.10696978134
2082,115898.32230362177
2083,143601.53417455047
2084,113353.0360459508
2085,115553.71505222788
2086,111955.40673340789
2087,121468.67904796447
2088,97007.0108050541
2089,86049.18725151615
2090,123964.86232865538
2091,100448.85639556043
2092,118581.03859125097
2093,109764.19212991468
2094,109297.69410496457
2095,145085.96310704126
2096,86617.04217200054
2097,100516.67114185076
2098,143004.4934979417
2099,61709.71661853078
2100,68482.92482348606
2101,107864.68318296401
2102,128396.19409406921
2103,106295.00541747268
2104,139726.2241984918
2105,123950.85046077133
2106,62942.99464348977
2107,185545.58263333858
2108,114140.46563568228
2109,107785.83552349315
2110,122465.22703706959
2111,130863.29345885124
2112,134292.13519488458
2113,118073.45169524645
2114,118460.07315737853
2115,156100.7450530859
2116,116955.02487851062
2117,142501.90637807298
2118,124761.21779779349
2119,114650.73991074544
2120,118461.74719933559
2121,90327.93496462391
2122,117178.04034237587
2123,89315.43459392732
2124,152377.22598291375
2125,121356.07840364074
2126,146411.17438778302
2127,161645.81932069722
2128,126008.71784557479
2129,95866.46829764619
2130,127286.33430065423
2131,143291.3467654057
2132,108342.35740837411
2133,122590.72301932354
2134,124191.32193843627
2135,101920.31704915503
2136,72726.37323419792
2137,102227.61207585495
2138,122764.67502365191
2139,150229.15802703678
2140,141837.34446320054
2141,171769.43712843154
2142,125691.02288336241
2143,150157.5535762607
2144,117867.73434011564
2145,141918.3188738654
2146,169002.21325684304
2147,130251.58000910349
2148,136782.28441954267
2149,152073.67295337282
2150,229210.1957835451
2151,125933.8960048832
2152,157425.03882541385
2153,173276.6516823408
2154,98554.34246239309
2155,141459.19860899213
2156,259219.34853783177
2157,226919.6197248663
2158,238914.37914570977
2159,212658.76597261868
2160,182725.2441778319
2161,234639.6724624246
2162,385501.7631559943
2163,322403.25157318014
2164,247853.36701849088
2165,201947.98860342376
2166,162846.7610715437
2167,221089.18794537155
2168,185611.03218363455
2169,191380.97639173485
2170,206846.08091025642
2171,159088.1304829954
2172,129580.6729714519
2173,176841.42620840372
2174,220483.4423042471
2175,286884.0907102244
2176,303824.0088861618
2177,238684.32128055947
2178,208101.10823016174
2179,137656.86679313442
2180,201593.4815535248
2181,189255.54705230644
2182,218711.65667378125
2183,189500.70561200674
2184,117790.35651321214
2185,123454.68869459847
2186,146167.20267679586
2187,157476.73928613987
2188,157229.40979614467
2189,296188.42119768757
2190,79027.41851292456
2191,79457.08253882977
2192,83277.34742274508
2193,109648.30147243656
2194,103972.4927865065
2195,100465.36893667861
2196,97621.93149965395
2197,121778.06166971741
2198,160714.38242626615
2199,186501.2411042995
2200,148801.38363409278
2201,150609.91380326982
2202,216427.96126817528
2203,139958.69192581676
2204,174673.22398455857
2205,118864.0350963828
2206,141060.71347510297
2207,224277.21708410123
2208,269399.3174758168
2209,237789.4687677022
2210,124845.05092144174
2211,118757.07496721404
2212,124331.41933209669
2213,102930.69060357104
2214,131895.92445510943
2215,103905.48440056897
2216,140567.06237317823
2217,66593.46023825505
2218,68073.82223345966
2219,68879.22267820193
2220,65426.578081885025
2221,296180.27248100645
2222,271304.2629599468
2223,273450.954992183
2224,215286.57125373016
2225,123380.27439284803
2226,179682.5702832275
2227,192917.82049733875
2228,259565.469785542
2229,245050.5247009244
2230,149282.96624458898
2231,202728.9418254395
2232,178814.12868600676
2233,168169.53570144964
2234,237198.4743220188
2235,214915.49646203185
2236,252287.21833980244
2237,299970.1987624969
2238,199337.71961384508
2239,107404.45782185996
2240,153200.56235518964
2241,146415.51701544825
2242,119683.14309859024
2243,128303.13530933105
2244,103157.63689810329
2245,103198.24954806204
2246,136175.0125188047
2247,117410.82266110685
2248,127794.57912016919
2249,124213.39551832133
2250,130993.52324268759
2251,101911.49911452779
2252,179778.96856918497
2253,157762.4537305878
2254,180526.82522506334
2255,184695.80093666946
2256,171264.32402032855
2257,215285.7134951411
2258,159835.67501708854
2259,179195.57775452232
2260,157260.05277948553
2261,200885.4696470428
2262,214999.1226369133
2263,378065.1978700088
2264,492083.72870179114
2265,161800.48806598032
2266,300858.5444304649
2267,360513.30105342163
2268,424022.1675944022
2269,153546.7105202609
2270,196718.78534295605
2271,210306.67633701695
2272,193237.45933167217
2273,161899.43365981727
2274,181268.90717730473
2275,153328.54458618088
2276,190157.24924016546
2277,177326.03949914736
2278,148222.8609409863
2279,130836.24948155784
2280,114032.9083627934
2281,166853.7407194216
2282,180160.78026334118
2283,110335.81244503798
2284,114420.4952640549
2285,141496.3296284805
2286,124414.59659981233
2287,368669.6179733161
2288,273993.80336958927
2289,363990.5522649221
2290,457442.5968957173
2291,340540.1514474818
2292,442064.18327157997
2293,473558.97659805964
2294,410953.30476652633
2295,487845.7353580134
2296,274636.91006793967
2297,349830.03347238054
2298,338996.722047505
2299,367552.63262977544
2300,335376.99664898874
2301,319203.7250302918
2302,255145.20998723395
2303,252181.02190444758
2304,249835.31259711905
2305,197760.84614149467
2306,191911.73148023465
2307,203793.24667960603
2308,229742.99169020003
2309,280778.1819920449
2310,217350.94980641463
2311,213098.1534182264
2312,167241.6029340454
2313,167836.7666234987
2314,169536.19642475728
2315,182782.8151786594
2316,196944.71821949809
2317,187176.56341887166
2318,177087.19518186044
2319,184138.68538796276
2320,187906.34891984556
2321,242744.71180040523
2322,189863.74562576917
2323,190541.41680137222
2324,189409.6705503839
2325,211841.4841044098
2326,179153.11123424364
2327,202663.48940367167
2328,222552.48363440484
2329,194810.68745460766
2330,187703.4422674173
2331,342905.563355973
2332,422562.8933342868
2333,337576.69969679666
2334,256919.86461705004
2335,291387.0806865597
2336,311051.20803155383
2337,196028.5925798777
2338,259269.4125859671
2339,225131.10202531147
2340,377567.5973309204
2341,214082.8482845512
2342,238079.021851733
2343,234395.66941254697
2344,222442.18658139676
2345,231411.91286160462
2346,216335.09095479792
2347,198336.0190493334
2348,244318.83795117593
2349,177206.8321687491
2350,311273.5483861753
2351,248688.8949017353
2352,243914.69815904633
2353,243289.0886231047
2354,139385.0122741029
2355,141054.93051353074
2356,149328.52491038153
2357,187812.1545163073
2358,191577.9041292559
2359,134325.5951163621
2360,119348.64711839918
2361,147678.7133962668
2362,248695.76633899566
2363,142268.2276824289
2364,163967.20821634118
2365,223581.030735536
2366,198079.30021445174
2367,222745.06560700331
2368,218682.99176895717
2369,213783.91333392862
2370,169791.9848375567
2371,161099.80473829497
2372,191107.21049098438
2373,285775.9023656955
2374,318355.2490991432
2375,244150.2547749694
2376,271557.759650909
2377,329585.8337982886
2378,151647.68067863968
2379,205259.22954456706
2380,148907.66045943776
2381,169933.51680368243
2382,215225.58063231906
2383,203242.69114976045
2384,245383.06302036668
2385,166114.73317952195
2386,134058.45053556535
2387,134462.98411311142
2388,106814.04511839832
2389,114415.30529673184
2390,147230.3682452494
2391,147337.18909874008
2392,116258.82567766344
2393,171239.50896848118
2394,142955.03704518315
2395,215205.9882756997
2396,143583.84855261294
2397,217082.09659255337
2398,135354.06765957444
2399,70600.22446049291
2400,74800.1120722918
2401,129975.29500054283
2402,135051.6391203728
2403,147995.41423430108
2404,148860.86116881296
2405,159456.61456581546
2406,147697.55166449488
2407,128188.54650822317
2408,154377.80397354643
2409,121924.95958479644
2410,163764.06202302186
2411,113529.41625804736
2412,156350.56494961152
2413,127765.74926152009
2414,153399.20053799392
2415,132550.085602832
2416,126085.13889273106
2417,134765.63698806576
2418,136493.5576624708
2419,125783.78333985728
2420,122114.26368660753
2421,137487.66280641838
2422,106215.70186527516
2423,107850.67216284483
2424,164838.02205036057
2425,202298.0836655026
2426,126620.52862559246
2427,123474.00393113312
2428,177016.83362257315
2429,114563.01911160302
2430,135027.1607568782
2431,109695.26268867265
2432,153199.00656449934
2433,150748.94891922944
2434,138892.20533369828
2435,148737.78841689246
2436,112990.06554671528
2437,103660.17131374337
2438,126388.83183023467
2439,102825.25604222929
2440,126322.72629653051
2441,95191.96185788607
2442,102498.741635753
2443,126655.77557987864
2444,130362.4105226564
2445,91590.4771281842
2446,129608.38910558452
2447,171466.77539283698
2448,121627.8521262616
2449,115793.810780258
2450,148651.61380043425
2451,119610.64872610816
2452,188537.50839796965
2453,95490.79390488945
2454,115955.69420840069
2455,120750.03063646382
2456,125545.36222648792
2457,136180.28821105024
2458,129853.05847702378
2459,108800.54089887295
2460,142900.6378154552
2461,128236.04297878449
2462,131172.69602779573
2463,120513.25026251623
2464,165078.9016881427
2465,141083.049732378
2466,118621.25199945827
2467,131392.40148258343
2468,86067.27215259516
2469,83061.23335619028
2470,188150.96537981695
2471,212541.1800306992
2472,158681.2844019831
2473,110829.523451202
2474,71207.57120699772
2475,208524.36364547082
2476,112953.04209935653
2477,117836.53279867322
2478,145589.9231448806
2479,100488.23141071756
2480,152590.62918751794
2481,121593.96965998158
2482,122603.39570552588
2483,112784.98508116521
2484,123609.17114765971
2485,125768.4175903165
2486,142014.26798188663
2487,164721.77343057428
2488,169031.51319584067
2489,156095.284555558
2490,146126.42489546136
2491,97980.144748944
2492,196453.37660467494
2493,145811.81008699152
2494,140850.95333670476
2495,84944.29568742447
2496,230579.8847907761
2497,150007.26178336176
2498,113339.26758690242
2499,88412.59257314945
2500,119636.50485358384
2501,132604.0789826301
2502,142601.8111120033
2503,95904.06634173864
2504,187188.7722738925
2505,224155.99326609448
2506,247184.11703006455
2507,275597.49978593626
2508,247371.57967115214
2509,215258.85791196677
2510,219620.31790110754
2511,174944.8727427368
2512,207686.36950731624
2513,217682.4841255954
2514,247926.07570760918
2515,148318.5144772962
2516,177472.47041599336
2517,150868.10638425685
2518,156455.6381768707
2519,237639.49990557102
2520,219331.58171789124
2521,185948.23000670463
2522,223144.07790171017
2523,116692.27678585757
2524,134528.3089031623
2525,146439.44556181645
2526,137760.27518695785
2527,121347.16494963362
2528,131442.97119825106
2529,139606.3467635843
2530,132262.47724797972
2531,257815.77691541123
2532,225364.40622576655
2533,195583.12426149214
2534,223689.75840142535
2535,288656.1876059276
2536,227314.5486558647
2537,240351.27734833365
2538,184705.09464394843
2539,188968.9988010558
2540,180512.47783910128
2541,182292.06401110292
2542,160165.5324621346
2543,118553.64396755399
2544,117355.11044795488
2545,130976.6226928364
2546,122537.07394274393
2547,141554.6566257943
2548,163645.8129229379
2549,152760.8966873869
2550,1029125.2226622498
2551,138882.5940211179
2552,132350.26803361005
2553,75746.02683366006
2554,89804.31177945626
2555,118921.53671957784
2556,101589.61926213372
2557,109405.9323577267
2558,154904.379452563
2559,140539.388576222
2560,164466.19545462675
2561,159170.72081135513
2562,145875.70577606797
2563,155082.76655958444
2564,207769.70545627156
2565,144706.9305170597
2566,152114.95784909753
2567,141589.04847963492
2568,209046.85524754928
2569,234289.1404117525
2570,118844.43301140514
2571,188124.91391838045
2572,148905.9122655277
2573,212813.29309356734
2574,287712.03677166096
2575,130704.3581331358
2576,113196.58489125432
2577,124446.64170126076
2578,90307.21619744852
2579,64697.21005046102
2580,79947.18432471635
2581,95295.46317870253
2582,103779.9132300874
2583,267038.31270787754
2584,170240.13688679764
2585,185137.80673636467
2586,219705.72736232064
2587,201615.34800749997
2588,139866.02648268844
2589,152549.0819714318
2590,199369.75825362126
2591,216461.77426763682
2592,207455.21808811364
2593,245543.51328552648
2594,181304.07076600002
2595,202933.96612183968
2596,273275.8710335008
2597,185844.7850699975
2598,286899.50451325346
2599,329308.85454595246
2600,142454.2688287778
2601,143041.69934941528
2602,85767.59230720949
2603,93323.48591773465
2604,90143.34728036624
2605,84415.94623884562
2606,142638.3747822718
2607,230919.68607746952
2608,194506.34188491048
2609,181103.69415765873
2610,108625.74405754478
2611,111317.88625980284
2612,161205.87147181577
2613,133571.93709344178
2614,126064.04407718508
2615,151321.01462436156
2616,149250.31766246696
2617,177673.2374516657
2618,185787.1982507623
2619,193915.29162133494
2620,193174.11677612233
2621,172315.05305778256
2622,177835.70444503607
2623,237453.4532245436
2624,306463.2613605295
2625,286812.15899511037
2626,175912.94411212072
2627,171112.42951966822
2628,482102.3028599459
2629,533926.9514374626
2630,393608.1643586263
2631,496415.21139331127
2632,416155.3577147074
2633,303956.1067512658
2634,423939.3319820836
2635,160499.98713202775
2636,178699.22360569856
2637,183769.5479187727
2638,256070.76737340243
2639,188077.0449363814
2640,150810.31861114013
2641,107786.75631556178
2642,183161.35491953805
2643,109479.77127018549
2644,121043.25807375085
2645,114263.8988532375
2646,99203.4520514119
2647,107899.95608440919
2648,143795.46753171383
2649,159050.4412938083
2650,140283.52167550483
2651,141220.56386361422
2652,413368.0687216399
2653,250308.47160852005
2654,255081.94588044044
2655,407584.18714633153
2656,326856.7735288167
2657,352826.52296553255
2658,310591.05015898246
2659,320031.12044128584
2660,371772.8059820331
2661,350501.3141129564
2662,358736.75932168035
2663,293376.8298165317
2664,277020.35842469847
2665,333471.32616416697
2666,279673.36247217684
2667,172574.71800130582
2668,177930.78529837079
2669,178592.2561182029
2670,272981.67678410053
2671,188220.51570143824
2672,199919.04474949394
2673,200369.05560337045
2674,193061.36460131477
2675,181286.30194365096
2676,194379.12658295568
2677,202412.1152085489
2678,252068.89131087376
2679,280153.1225353118
2680,289418.6892162557
2681,422732.44903831574
2682,336246.3780574791
2683,613236.9206950504
2684,329046.41663739335
2685,343008.65612844034
2686,237746.8177022081
2687,304358.9247914695
2688,214036.30722666447
2689,209165.74220490266
2690,421784.4472104086
2691,189782.65695379497
2692,140424.4037959396
2693,197330.12030278626
2694,135272.87918173027
2695,192308.77694762647
2696,183767.10061013864
2697,185239.36913747946
2698,197774.13336078258
2699,164849.50939619637
2700,149394.70557968662
2701,153981.16743224976
2702,116467.11606974572
2703,134059.0389138197
2704,136727.05173697954
2705,114414.55663727614
2706,115124.0431124311
2707,126578.93315297099
2708,130130.21494126547
2709,102506.98037077309
2710,130704.77241170926
2711,262073.27981806113
2712,400258.87239417306
2713,177229.44332311407
2714,156478.64041690764
2715,165089.78858467983
2716,155134.38178693198
2717,192060.60101821736
2718,221037.46095594353
2719,144738.35654040787
2720,174016.79364167078
2721,131200.9929369958
2722,162642.53271504596
2723,142206.47833574013
2724,127854.60097998445
2725,130959.96350682169
2726,148152.3127108646
2727,168123.4194525509
2728,185322.54471590678
2729,150379.29730413482
2730,144525.3551101134
2731,140699.0361192863
2732,132221.70036268144
2733,161856.9944364519
2734,140860.08473459948
